type,category,tw_word,cn_word
同實異名,自然科學,聖嬰/艾尼紐/聖嬰現象,聖嬰/艾尼紐/聖嬰現象/厄爾尼諾/厄爾尼諾現象
同實異名,自然科學,落塵,落塵/降塵
同實異名,自然科學,跳電,跳閘 
同實異名,自然科學,雷射/鐳射/雷射光,雷射/鐳射/雷射光/萊射/萊塞/激光
同實異名,自然科學,雷射器,萊塞/激光器
同實異名,自然科學,雷射導引,激光制導 
同實異名,自然科學,電泳晶片,電泳芯片
同實異名,自然科學,電容/電容器/容電器,電容/電容器
同實異名,自然科學,電荷耦合元件,電荷耦合器件
同實異名,自然科學,電晶體,晶體管 
同實異名,自然科學,電解槽,電解池
同實異名,自然科學,電廠/發電廠,電廠/發電廠/發電站
同實異名,自然科學,電爐,電爐/電竈
同實異名,自然科學,熊貓/貓熊/大貓熊,熊貓/貓熊/大熊貓
同實異名,自然科學,福爾馬林/福馬林,福爾馬林 
同實異名,自然科學,網路,網絡 
同實異名,自然科學,聚合作用,聚合反應
同實異名,自然科學,聚酯纖維,聚酯纖維/滌綸
同實異名,自然科學,臺灣獼猴,臺灣獼猴/臺灣猴
同實異名,自然科學,增溫層/熱氣層,增溫層/熱氣層/暖層/熱層/熱成層
同實異名,自然科學,標準化石/指準化石/指標化石,標準化石/標誌化石
同實異名,自然科學,樣本數,樣本數/樣本量
同實異名,自然科學,樣帶,樣帶/樣條
同實異名,自然科學,蝤蛑/梭子蟹,蝤蛑/梭子蟹/槍蟹
同實異名,自然科學,質數,質數/素數
同實異名,自然科學,震央,震中 
同實異名,自然科學,震度/地震強度,烈度 /地震烈度
同實異名,自然科學,噪音,噪音/噪聲
同實異名,自然科學,噪音汙染,噪音污染/噪聲污染
同實異名,自然科學,燃料裝填週期/核子反應器爐心壽命,換料週期/堆芯壽期
同實異名,自然科學,螢光,熒光
同實異名,自然科學,螢光粉,熒光粉/熒火粉
同實異名,自然科學,螢光棒,熒光棒 
同實異名,自然科學,螢光劑/螢光增白劑,熒光劑 /熒光增白劑/白色染料
同實異名,自然科學,選殖,克隆化
同實異名,自然科學,鍅,鈁 
同實異名,自然科學,優養化,富營養化
同實異名,自然科學,戴奧辛,二（口+惡）英
同實異名,自然科學,燭/燭光,燭/燭光/坎/坎德拉
同實異名,自然科學,環境負載力,環境承載力
同實異名,自然科學,螺旋菌,螺菌 
同實異名,自然科學,邁/英里/哩,邁/英里
同實異名,自然科學,轉移矩陣,轉移矩陣/轉移陣
同實異名,自然科學,轉錄本,轉錄本/轉錄物
同實異名,自然科學,爆炸物/爆裂物,爆炸物
同實異名,自然科學,鏡反射/鏡面反射/鏡像反射,鏡反射/鏡面反射
同實異名,自然科學,類質同形體,類質同形體/同形體
同實異名,自然科學,鯕鰍/飛魚虎/鬼頭刀,鯕鰍
同實異名,自然科學,懸浮微粒,可吸入顆粒物
同實異名,自然科學,耀斑/太陽耀斑/日焰,耀斑/太陽耀斑
同實異名,自然科學,藻華,藻華/水華/藻花
同實異名,自然科學,蠑螈/榮蚖/榮原,蠑螈
同實異名,自然科學,體積百分率,體積百分率/體積百分數
同實異名,自然科學,體積莫耳濃度,體積摩爾濃度
同實異名,自然科學,鉳,錇 
同名異實,自然科學,油品,油品
同名異實,自然科學,洪水位,洪水位
同名異實,自然科學,基盤 ,基盤
同名異實,自然科學,裂解,裂解
同名異實,自然科學,熱電,熱電
同名異實,自然科學,豬草,豬草
臺灣特有,自然科學,二項分配,
臺灣特有,自然科學,中間值定理,
臺灣特有,自然科學,片利共生,
臺灣特有,自然科學,生態池,
臺灣特有,自然科學,地牛翻身,
臺灣特有,自然科學,自然保育,
臺灣特有,自然科學,自然保留區,
臺灣特有,自然科學,西北雨,
臺灣特有,自然科學,乘式,
臺灣特有,自然科學,核爆/核子爆炸,
臺灣特有,自然科學,航太工業,
臺灣特有,自然科學,陸上警報,
臺灣特有,自然科學,落塵,
臺灣特有,自然科學,臺尺,
臺灣特有,自然科學,臺斤,
臺灣特有,自然科學,臺兩,
大陸特有,自然科學,,三廢
大陸特有,自然科學,,井噴
大陸特有,自然科學,,開化/開凍
大陸特有,自然科學,,日化
大陸特有,自然科學,,水電站
大陸特有,自然科學,,水暖
大陸特有,自然科學,,火電站
大陸特有,自然科學,,火情
大陸特有,自然科學,,乏汽
大陸特有,自然科學,,生態文明
大陸特有,自然科學,,生態移民
大陸特有,自然科學,,電站
大陸特有,自然科學,,電噴
大陸特有,自然科學,,白色污染
大陸特有,自然科學,,白災
大陸特有,自然科學,,立窯
大陸特有,自然科學,,長城站/中國南極長城站
大陸特有,自然科學,,亞光
大陸特有,自然科學,,光伏
大陸特有,自然科學,,冰坨
大陸特有,自然科學,,宇航
大陸特有,自然科學,,蟲情
大陸特有,自然科學,,尾氣
大陸特有,自然科學,,沙荒
大陸特有,自然科學,,防凌
大陸特有,自然科學,,製冷
大陸特有,自然科學,,備汛
大陸特有,自然科學,,延長米
大陸特有,自然科學,,總星系
大陸特有,自然科學,,拉限電
大陸特有,自然科學,,油氣流
大陸特有,自然科學,,環志
大陸特有,自然科學,,雨情
大陸特有,自然科學,,復壯
大陸特有,自然科學,,潔能
大陸特有,自然科學,,洋垃圾
大陸特有,自然科學,,桑拿天
大陸特有,自然科學,,神舟
大陸特有,自然科學,,能效
大陸特有,自然科學,,航天器
大陸特有,自然科學,,茬子
大陸特有,自然科學,,草測
大陸特有,自然科學,,追風車
大陸特有,自然科學,,高新
大陸特有,自然科學,,減塑
大陸特有,自然科學,,探測狗
大陸特有,自然科學,,第一生產力
大陸特有,自然科學,,黃標車
大陸特有,自然科學,,硬目標
大陸特有,自然科學,,稀料
大陸特有,自然科學,,超視距
大陸特有,自然科學,,超標天
大陸特有,自然科學,,震情
大陸特有,自然科學,,黴損
大陸特有,自然科學,,傳感器網絡
大陸特有,自然科學,,熱電廠
大陸特有,自然科學,,節能減排
大陸特有,自然科學,,調峯
大陸特有,自然科學,,貧水
大陸特有,自然科學,,軌道站
大陸特有,自然科學,,軟資源
大陸特有,自然科學,,輻照
大陸特有,自然科學,,進尺
大陸特有,自然科學,,膠乳/橡漿
大陸特有,自然科學,,氣氛溫度
大陸特有,自然科學,,科委
同實異名,地理,大地基準點,大地基準點/大地原點
同實異名,地理,火環/環太平洋火圈/環太平洋火山帶,火環/環太平洋火圈/環太平洋火山帶/太平洋火圈/太平洋火山帶
同實異名,地理,布希曼人,布須曼人
同實異名,地理,沙丘,沙丘/沙包
同實異名,地理,東北季風,東北季候風
同實異名,地理,科克斯板塊,科科板塊/科科斯板塊
同實異名,地理,夏令時間/日光節約時間,夏令時間 /經濟時/夏令時/夏時制 /日光節約時
同實異名,地理,格林威治時間,格林尼治時間 
同實異名,地理,海拔/海拔高度/絕對高度,海拔/海拔高度/絕對高度/拔海
同實異名,地理,珠穆朗瑪峰/聖母峰,珠穆朗瑪峯 /珠峯
同實異名,地理,國際換日線,日界線/國際日期變更線
同名異實,地理,離島,離島
臺灣特有,地理,中原標準時間/國家標準時間,
臺灣特有,地理,西北颱,
臺灣特有,地理,海埔新生地,
臺灣特有,地理,落山風,
大陸特有,地理,,北京時間
大陸特有,地理,,石漠化
大陸特有,地理,,地方時
大陸特有,地理,,治沙
大陸特有,地理,,治黃
大陸特有,地理,,高原氣候
大陸特有,地理,,淖爾
大陸特有,地理,,搭界
大陸特有,地理,,標圖
大陸特有,地理,,結合部
大陸特有,地理,,腦包
同實異名,文學＆藝術,介詞/前置詞/介系詞,介詞/前置詞
同實異名,文學＆藝術,文明戲/新劇,文明戲
同實異名,文學＆藝術,比擬/轉化,比擬
同實異名,文學＆藝術,布堆畫/布貼花/布貼畫,布堆畫/布貼花/布貼畫/撥花
同實異名,文學＆藝術,指畫/手指畫/指頭畫,指畫/手指畫/指頭畫/指墨畫
同實異名,文學＆藝術,音詩/詩曲,音詩
同實異名,文學＆藝術,倒敘/逆敘,倒敘/逆敘/倒插筆
同實異名,文學＆藝術,特洛伊木馬/特洛依木馬,特洛伊木馬
同實異名,文學＆藝術,剪紙動畫,剪紙動畫/剪紙片/剪紙影片
同實異名,文學＆藝術,曼陀林/曼陀琳/曼陀鈴/曼德琳,曼陀林/曼陀琳/曼陀鈴/曼德琳/曼德林
同實異名,文學＆藝術,喻依,喻體
同實異名,文學＆藝術,喻體,本體
同實異名,文學＆藝術,報導文學,報告文學
同實異名,文學＆藝術,普普/普普藝術,普普/普普藝術/波普/波普藝術
同實異名,文學＆藝術,詞組/短語/片語,詞組/短語
同實異名,文學＆藝術,圓舞曲/華爾滋,圓舞曲 /華爾茲
同實異名,文學＆藝術,歌仔戲,歌仔戲/薌劇
同實異名,文學＆藝術,網路文學,網絡文學 
同實異名,文學＆藝術,劇目/劇碼,劇目
同實異名,文學＆藝術,觱達,觱達/篳達
同實異名,文學＆藝術,薩克斯/薩克管/薩克斯風,薩克斯/薩克管/薩克斯風/薩克斯管
同實異名,文學＆藝術,藍調,布魯斯
同實異名,文學＆藝術,羅曼史,羅曼史/羅曼司
同實異名,文學＆藝術,饒舌,饒舌/說唱
同名異實,文學＆藝術,喻體,喻體
臺灣特有,文學＆藝術,子弟戲,
臺灣特有,文學＆藝術,生態藝術,
臺灣特有,文學＆藝術,在地作家,
臺灣特有,文學＆藝術,夾注號,
臺灣特有,文學＆藝術,素人畫家,
臺灣特有,文學＆藝術,劇場,
臺灣特有,文學＆藝術,藝文活動,
臺灣特有,文學＆藝術,藝品,
大陸特有,文學＆藝術,,小人書/小人兒書
大陸特有,文學＆藝術,,尺頁
大陸特有,文學＆藝術,,文工團/文藝工作團
大陸特有,文學＆藝術,,寫家
大陸特有,文學＆藝術,,出臺
大陸特有,文學＆藝術,,民樂
大陸特有,文學＆藝術,,全景畫
大陸特有,文學＆藝術,,名劇周
大陸特有,文學＆藝術,,執棒
大陸特有,文學＆藝術,,知音體
大陸特有,文學＆藝術,,表演唱
大陸特有,文學＆藝術,,表演票
大陸特有,文學＆藝術,,青戲節/北京國際青年戲劇節
大陸特有,文學＆藝術,,俏頭
大陸特有,文學＆藝術,,信天游/順天遊
大陸特有,文學＆藝術,,範兒
大陸特有,文學＆藝術,,音配像
大陸特有,文學＆藝術,,笑壇
大陸特有,文學＆藝術,,筆道
大陸特有,文學＆藝術,,唱演
大陸特有,文學＆藝術,,傍角/傍角兒/抓龍尾巴
大陸特有,文學＆藝術,,傍角/傍角兒
大陸特有,文學＆藝術,,舞蹈詩
大陸特有,文學＆藝術,,潛臺詞
大陸特有,文學＆藝術,,翻場
大陸特有,文學＆藝術,,創演
大陸特有,文學＆藝術,,組稿
大陸特有,文學＆藝術,,調演
大陸特有,文學＆藝術,,軟雕塑
大陸特有,文學＆藝術,,戲歌
大陸特有,文學＆藝術,,易色
大陸特有,文學＆藝術,,貼畫
大陸特有,文學＆藝術,,着重號
大陸特有,文學＆藝術,,隔音符號
同實異名,體育運動,二傳手/托球員/舉球員,二傳手/託手
同實異名,體育運動,大火鍋,大蓋帽
同實異名,體育運動,太空漫步機,太空漫步機/太空機
同實異名,體育運動,水上芭蕾,水上芭蕾/花樣游泳
同實異名,體育運動,世大運/世界大學運動會,大運會/世界大學生運動會
同實異名,體育運動,主裁判,主裁判/主裁
同實異名,體育運動,出招,出招/出招兒
同實異名,體育運動,加油棒/啦啦棒,加油棒/啦啦棒/助威棒/球迷棒
同實異名,體育運動,外野手,外野手/外場手
同實異名,體育運動,外圍賽/預選賽/周邊賽,外圍賽 /預選賽 
同實異名,體育運動,乒乓球/乒乓 /桌球,乒乓球
同實異名,體育運動,乒乓球/桌球,乒乓球
同實異名,體育運動,先發投手,先發投手/開局投手
同實異名,體育運動,全壘打/紅不讓,全壘打 /本壘打 
同實異名,體育運動,有氧運動,有氧運動/有氧代謝/帶氧運動
同實異名,體育運動,呼拉圈/胡拉圈,呼拉圈
同實異名,體育運動,帕運/帕運會/帕奧會/殘障奧運會/帕拉林匹克運動會/殘障奧林匹克運動會,殘奧會 /殘疾人奧運會 /殘疾人奧林匹克運動會 
同實異名,體育運動,東道國/地主國,東道國
同實異名,體育運動,直排輪,直排輪/單排輪滑
同實異名,體育運動,花式溜冰,花樣滑冰 
同實異名,體育運動,花式滑水,花樣滑水 
同實異名,體育運動,保齡球,保齡球/地滾球
同實異名,體育運動,風浪板,帆板/滑浪風帆
同實異名,體育運動,俯臥撐/伏地挺身,俯臥撐
同實異名,體育運動,捕手,捕手/接手
同實異名,體育運動,高空彈跳,蹦極/蹦極跳
同實異名,體育運動,國際奧林匹克委員會/國際奧會,國際奧林匹克委員會 /國際奧委會 
同實異名,體育運動,國標舞/標準舞/國際標準舞,國標舞/標準舞/國際標準舞/體育舞蹈/國際標準交誼舞
同實異名,體育運動,捷泳/自由式/自由泳,捷泳/自由式/自由泳/爬泳
同實異名,體育運動,探戈,探戈/糖果舞
同實異名,體育運動,混合式游泳,混合泳
同實異名,體育運動,軟骨功,軟骨功/柔身術
同實異名,體育運動,森巴,森巴/桑巴
同實異名,體育運動,華爾滋,華爾茲
同實異名,體育運動,溜冰場,溜冰場/旱冰場
同實異名,體育運動,滑輪溜冰/輪式溜冰,輪滑
同實異名,體育運動,滑輪鞋,滑輪鞋/旱冰鞋/輪滑鞋
同實異名,體育運動,槌球,門球
同實異名,體育運動,蓋火鍋,蓋火鍋/蓋帽兒
同實異名,體育運動,彈翻床,蹦牀
同實異名,體育運動,撞球,撞球/檯球/桌球
同實異名,體育運動,熱身/暖身,熱身
同實異名,體育運動,翹翹板/蹺蹺板,翹翹板/蹺蹺板/壓板
同實異名,體育運動,韻律操/韻律體操,韻律操/韻律體操/藝術體操
同實異名,體育運動,競速滑冰,速滑/速度滑冰 
同實異名,體育運動,籃圈/籃框,籃圈/籃筐
同名異實,體育運動,大運會,大運會
同名異實,體育運動,剃光頭,剃光頭
同名異實,體育運動,高妹,高妹
同名異實,體育運動,陪跑,陪跑
同名異實,體育運動,蹲牛棚,蹲牛棚
臺灣特有,體育運動,一軍,
臺灣特有,體育運動,二軍,
臺灣特有,體育運動,三冠王,
臺灣特有,體育運動,合氣禪,
臺灣特有,體育運動,自由車,
臺灣特有,體育運動,爭獎賽,
臺灣特有,體育運動,區運,
臺灣特有,體育運動,強投,
臺灣特有,體育運動,敗部復活,
臺灣特有,體育運動,球敘,
臺灣特有,體育運動,超馬,
臺灣特有,體育運動,魔術數字,
大陸特有,體育運動,,力量房
大陸特有,體育運動,,三角賽
大陸特有,體育運動,,廣播操/廣播體操
大陸特有,體育運動,,少林操
大陸特有,體育運動,,主裁
大陸特有,體育運動,,冬運
大陸特有,體育運動,,正賽
大陸特有,體育運動,,田管
大陸特有,體育運動,,奪金點/爭金點/衝金點/搶金點
大陸特有,體育運動,,全冠王
大陸特有,體育運動,,農運會/農民運動會
大陸特有,體育運動,,衝金
大陸特有,體育運動,,衝獎
大陸特有,體育運動,,技巧/技巧運動
大陸特有,體育運動,,國奧
大陸特有,體育運動,,狗刨
大陸特有,體育運動,,舍賓
大陸特有,體育運動,,城運會/城市運動會
大陸特有,體育運動,,殘運會/殘疾人運動會
大陸特有,體育運動,,浪射
大陸特有,體育運動,,特奧日
大陸特有,體育運動,,健將
大陸特有,體育運動,,副選隊
大陸特有,體育運動,,捧杯
大陸特有,體育運動,,夢它舞
大陸特有,體育運動,,球霸
大陸特有,體育運動,,掰腕子
大陸特有,體育運動,,短平快
大陸特有,體育運動,,黑衣法官
大陸特有,體育運動,,零轉會費
大陸特有,體育運動,,撞線
大陸特有,體育運動,,踺子
大陸特有,體育運動,,場均
大陸特有,體育運動,,牽引傘
大陸特有,體育運動,,組合拳
大陸特有,體育運動,,綠茵場
大陸特有,體育運動,,轉會
大陸特有,體育運動,,官哨
大陸特有,體育運動,,染黃
大陸特有,體育運動,,球評
大陸特有,體育運動,,望金坐銀
大陸特有,體育運動,,野泳
同實異名,影視＆娛樂,KTV/卡拉OK,KTV/卡拉OK/歌吧/歌屋
同實異名,影視＆娛樂,二輪片/二輪電影,二輪片/二輪電影/復映片
同實異名,影視＆娛樂,女打仔,女打仔/打女
同實異名,影視＆娛樂,小耳朵,小鍋
同實異名,影視＆娛樂,午夜場,午夜場/零點場
同實異名,影視＆娛樂,太空漫步/月球漫步,太空漫步/月球漫步/太空步
同實異名,影視＆娛樂,卡帶,卡帶/盒帶
同實異名,影視＆娛樂,安可/恩可,安可
同實異名,影視＆娛樂,收錄音機,收錄音機/收錄機
同實異名,影視＆娛樂,行動劇,活報劇
同實異名,影視＆娛樂,走秀,走秀/走臺
同實異名,影視＆娛樂,走音/走調/走調兒,走音/跑調/跑調兒
同實異名,影視＆娛樂,披頭四,披頭士
同實異名,影視＆娛樂,軍教片,軍旅劇 
同實異名,影視＆娛樂,迪士尼,迪士尼/迪斯尼
同實異名,影視＆娛樂,迪斯可,的士高/迪斯科
同實異名,影視＆娛樂,首映典禮,首映典禮/首映式/首映禮
同實異名,影視＆娛樂,家家酒/扮家家酒,過家家
同實異名,影視＆娛樂,配音/伴音,配音/伴音/伴聲
同實異名,影視＆娛樂,高清晰度電視/高解析度電視/高畫質電視,高清晰度電視/高解析度電視/高清電視
同實異名,影視＆娛樂,假唱/對嘴,假唱/咪嘴 /夾口型
同實異名,影視＆娛樂,唱片/唱碟/唱片兒,唱片/唱碟/唱片兒/唱盤
同實異名,影視＆娛樂,唱片行,音像店 
同實異名,影視＆娛樂,票房,票房/片房
同實異名,影視＆娛樂,喝倒彩/喝倒采,喝倒彩/叫倒好兒
同實異名,影視＆娛樂,單元劇,單本劇
同實異名,影視＆娛樂,園遊會,遊園會 
同實異名,影視＆娛樂,搞笑藝人/諧星,搞笑藝人 /笑星
同實異名,影視＆娛樂,話劇/文明戲/新劇,話劇 /文明戲
同實異名,影視＆娛樂,遊樂場/遊樂園,遊樂場/遊樂園/娛樂城
同實異名,影視＆娛樂,雷射唱片,激光唱片
同實異名,影視＆娛樂,雷射唱機,激光唱機 
同實異名,影視＆娛樂,電腦音樂,計算機音樂
同實異名,影視＆娛樂,電影/映畫,電影 
同實異名,影視＆娛樂,電臀舞/搖臀舞,電臀舞 
同實異名,影視＆娛樂,實況錄影,實況錄像
同實異名,影視＆娛樂,演藝人員,演藝人員/演職人員
同實異名,影視＆娛樂,碟片/影碟,碟片/影碟/視盤/視頻光盤/激光視盤
同實異名,影視＆娛樂,網路選美,網絡選美
同實異名,影視＆娛樂,網劇/網路劇,網劇/網絡劇 
同實異名,影視＆娛樂,寬螢幕電視,寬屏幕電視
同實異名,影視＆娛樂,影音,音像/聲像
同實異名,影視＆娛樂,影音製品,音像製品
同實異名,影視＆娛樂,錄影,錄像 
同實異名,影視＆娛樂,錄影帶,錄像帶 
同實異名,影視＆娛樂,錄影機,錄像機 
同實異名,影視＆娛樂,戲路,戲路/戲路子
同實異名,影視＆娛樂,懸疑,懸疑/懸念
同實異名,影視＆娛樂,懸疑劇,懸疑劇/懸念劇
同名異實,影視＆娛樂,大字報,大字報
同名異實,影視＆娛樂,夯歌,夯歌
同名異實,影視＆娛樂,西餐秀,西餐秀
同名異實,影視＆娛樂,跑票,跑票
同名異實,影視＆娛樂,影集,影集
同名異實,影視＆娛樂,聯歡會,聯歡會
臺灣特有,影視＆娛樂,八點檔,
臺灣特有,影視＆娛樂,上片,
臺灣特有,影視＆娛樂,上通告,
臺灣特有,影視＆娛樂,大嫂團,
臺灣特有,影視＆娛樂,工地秀,
臺灣特有,影視＆娛樂,公視/公共電視,
臺灣特有,影視＆娛樂,文康,
臺灣特有,影視＆娛樂,牛肉秀,
臺灣特有,影視＆娛樂,牛肉場,
臺灣特有,影視＆娛樂,打歌,
臺灣特有,影視＆娛樂,本土劇,
臺灣特有,影視＆娛樂,甘草演員,
臺灣特有,影視＆娛樂,同樂會,
臺灣特有,影視＆娛樂,秀約,
臺灣特有,影視＆娛樂,那卡西,
臺灣特有,影視＆娛樂,抽當,
臺灣特有,影視＆娛樂,保護級,
臺灣特有,影視＆娛樂,星海,
臺灣特有,影視＆娛樂,映演,
臺灣特有,影視＆娛樂,限制級,
臺灣特有,影視＆娛樂,茶室,
臺灣特有,影視＆娛樂,國片,
臺灣特有,影視＆娛樂,帶狀節目,
臺灣特有,影視＆娛樂,康樂隊,
臺灣特有,影視＆娛樂,第四臺,
臺灣特有,影視＆娛樂,通告藝人,
臺灣特有,影視＆娛樂,普級/普遍級,
臺灣特有,影視＆娛樂,跑趴,
臺灣特有,影視＆娛樂,開麥拉,
臺灣特有,影視＆娛樂,電視影集,
臺灣特有,影視＆娛樂,製播案,
臺灣特有,影視＆娛樂,輔導級,
臺灣特有,影視＆娛樂,爛梗,
大陸特有,影視＆娛樂,,上座率
大陸特有,影視＆娛樂,,五個一工程
大陸特有,影視＆娛樂,,文娛
大陸特有,影視＆娛樂,,加片
大陸特有,影視＆娛樂,,生活秀
大陸特有,影視＆娛樂,,穴頭
大陸特有,影視＆娛樂,,休閒帶
大陸特有,影視＆娛樂,,會串
大陸特有,影視＆娛樂,,迴歸劇
大陸特有,影視＆娛樂,,回放
大陸特有,影視＆娛樂,,快男
大陸特有,影視＆娛樂,,系列片
大陸特有,影視＆娛樂,,系列劇
大陸特有,影視＆娛樂,,走穴
大陸特有,影視＆娛樂,,實況劇
大陸特有,影視＆娛樂,,巖男郎
大陸特有,影視＆娛樂,,錄像片
大陸特有,影視＆娛樂,,拉拉秀
大陸特有,影視＆娛樂,,青春劇
大陸特有,影視＆娛樂,,室內劇
大陸特有,影視＆娛樂,,赳客
大陸特有,影視＆娛樂,,迪廳/迪吧
大陸特有,影視＆娛樂,,音博會
大陸特有,影視＆娛樂,,音樂電視
大陸特有,影視＆娛樂,,展播
大陸特有,影視＆娛樂,,特型演員
大陸特有,影視＆娛樂,,高保真
大陸特有,影視＆娛樂,,情景劇
大陸特有,影視＆娛樂,,銀屏
大陸特有,影視＆娛樂,,超女
大陸特有,影視＆娛樂,,羣衆演員
大陸特有,影視＆娛樂,,精品劇
大陸特有,影視＆娛樂,,蹦迪
大陸特有,影視＆娛樂,,臨記
大陸特有,影視＆娛樂,,彙映
大陸特有,影視＆娛樂,,熱劇
大陸特有,影視＆娛樂,,現代戲
大陸特有,影視＆娛樂,,籤售
大陸特有,影視＆娛樂,,貼片廣告
大陸特有,影視＆娛樂,,飲歌
大陸特有,影視＆娛樂,,電視系列片
大陸特有,影視＆娛樂,,攝像機
大陸特有,影視＆娛樂,,央視/中央電視臺/中國中央電視臺
大陸特有,影視＆娛樂,,投拍
大陸特有,影視＆娛樂,,通宵電影
同實異名,觀光旅遊,自由行,自由行/個人遊
同實異名,觀光旅遊,自助旅行/自助旅遊,自助旅行/自助旅遊/自助遊
同實異名,觀光旅遊,背包客,揹包客/背囊客
同實異名,觀光旅遊,旅遊事業/觀光事業,旅遊事業
同實異名,觀光旅遊,旅遊業,旅遊業/旅業
同實異名,觀光旅遊,單眼相機,單眼相機/單反相機
同實異名,觀光旅遊,無煙工業/無煙囪工業,無煙工業
同實異名,觀光旅遊,遊客資訊中心,遊客信息中心 
同實異名,觀光旅遊,遊覽車,旅遊車
同實異名,觀光旅遊,露營車/露營休閒車,房車
同實異名,觀光旅遊,觀光局/觀光旅遊局,旅遊局
臺灣特有,觀光旅遊,水火同源,
臺灣特有,觀光旅遊,代客泊車,
臺灣特有,觀光旅遊,民宿,
臺灣特有,觀光旅遊,陸客,
臺灣特有,觀光旅遊,陸客團,
臺灣特有,觀光旅遊,華導,
臺灣特有,觀光旅遊,新七奇,
臺灣特有,觀光旅遊,跳機,
臺灣特有,觀光旅遊,觀光工廠,
大陸特有,觀光旅遊,,五水共導
大陸特有,觀光旅遊,,車模展
大陸特有,觀光旅遊,,風情街
大陸特有,觀光旅遊,,風貌區
大陸特有,觀光旅遊,,包間
大陸特有,觀光旅遊,,包房
大陸特有,觀光旅遊,,叫早/叫牀
大陸特有,觀光旅遊,,全陪
大陸特有,觀光旅遊,,鄉村遊/農家遊
大陸特有,觀光旅遊,,地接社
大陸特有,觀光旅遊,,地陪/地接
大陸特有,觀光旅遊,,行包
大陸特有,觀光旅遊,,汽車遊
大陸特有,觀光旅遊,,品質遊
大陸特有,觀光旅遊,,鐘點房
大陸特有,觀光旅遊,,接櫃
大陸特有,觀光旅遊,,陶吧
大陸特有,觀光旅遊,,遊車河
大陸特有,觀光旅遊,,遊步道
大陸特有,觀光旅遊,,窗口單位
大陸特有,觀光旅遊,,精品遊
大陸特有,觀光旅遊,,腐敗遊
大陸特有,觀光旅遊,,紅色旅遊
大陸特有,觀光旅遊,,錯時遊
大陸特有,觀光旅遊,,驢友
大陸特有,觀光旅遊,,踏足
同實異名,博弈,打麻將/搓麻將,打麻將/搓麻將/搓麻
同實異名,博弈,西洋棋,國際象棋 
同實異名,博弈,投注站,投注站/彩點
同實異名,博弈,開獎機,開獎機/頂球機
同實異名,博弈,零和遊戲,零和遊戲/零和博弈
臺灣特有,博弈,大家樂,
臺灣特有,博弈,全餐,
臺灣特有,博弈,乾泳,
臺灣特有,博弈,運彩/運動彩券,
臺灣特有,博弈,槓龜,
臺灣特有,博弈,網路六合彩,
大陸特有,博弈,,馬彩
大陸特有,博弈,,體彩/體育彩票
大陸特有,博弈,,吹波機/吹球機
大陸特有,博弈,,足彩/足球彩票
大陸特有,博弈,,博彩
大陸特有,博弈,,搖號
大陸特有,博弈,,落汗
大陸特有,博弈,,福彩/福利彩票
大陸特有,博弈,,碼長城
大陸特有,博弈,,籃彩
大陸特有,博弈,,貼時貼分
大陸特有,博弈,,昏招
大陸特有,博弈,,落碼
同實異名,政治＆法律,大英國協/不列顛國協,英聯邦
同實異名,政治＆法律,公共危險罪,危害公共安全罪
同實異名,政治＆法律,少年矯正學校,少年管教所
同實異名,政治＆法律,日照權,陽光權
同實異名,政治＆法律,正犯,正犯/實行犯
同實異名,政治＆法律,先進國家/開發國家/已開發國家,先進國家/發達國家
同實異名,政治＆法律,共犯,共犯/同案犯
同實異名,政治＆法律,刑事偵查,刑事偵查/刑偵
同實異名,政治＆法律,自訴,自訴/私訴
同實異名,政治＆法律,告訴乃論,告訴乃論/告訴才處理
同實異名,政治＆法律,典獄長,監獄長
同實異名,政治＆法律,拘提,拘傳
同實異名,政治＆法律,東協/東南亞國家協會,東盟/東南亞國家聯盟
同實異名,政治＆法律,法律援助,法律援助/法援
同實異名,政治＆法律,政治庇護,政治庇護/政治避難
同實異名,政治＆法律,看守所,看守所/收容所
同實異名,政治＆法律,峰會/高峰會/高峰會議,峯會/高峯會/高峯會議/首腦會議
同實異名,政治＆法律,海盜,海盜/海匪
同實異名,政治＆法律,假執行,假執行/先予執行
同實異名,政治＆法律,假處分,訴訟保全/財產保全
同實異名,政治＆法律,國民外交,民間外交 
同實異名,政治＆法律,國家賠償/國賠,國家賠償
同實異名,政治＆法律,執達員,執達員/執達吏
同實異名,政治＆法律,第四權,第四權/第四權力
同實異名,政治＆法律,智慧財產權,知識產權 
同實異名,政治＆法律,最高法院,最高人民法院
同實異名,政治＆法律,訴願,訴願/行政複議
同實異名,政治＆法律,開發中國家,發展中國家/欠發達國家
同實異名,政治＆法律,傳訊/傳喚,傳訊/傳喚/傳審
同實異名,政治＆法律,電腦犯罪,電腦犯罪/計算機犯罪
同實異名,政治＆法律,慣盜/慣賊/慣竊,慣盜/慣賊/慣竊/慣偷
同實異名,政治＆法律,網路犯罪 ,網絡犯罪 
同實異名,政治＆法律,罰鍰,罰款 
同實異名,政治＆法律,裸照案/豔照案/不雅照案,裸照案/豔照案/不雅照案/豔照門
同實異名,政治＆法律,踩點,踩點/踩道
同實異名,政治＆法律,輪姦/輪暴,輪姦
同實異名,政治＆法律,獨立國協,獨聯體
同實異名,政治＆法律,鎮暴警察,防暴警察
同實異名,政治＆法律,警員/員警,警員
同實異名,政治＆法律,警察局/警局,警察局 /公安局 
